epoch,train_loss,train_acc,val_loss,val_acc
0,3.3711696,3.260204081632653,3.3346272,3.5714285714285716
1,3.335757,3.3316326530612246,3.3342233,3.5714285714285716
2,3.335549,3.561224489795918,3.3345456,3.5714285714285716
3,3.335769,3.260204081632653,3.3346815,3.5714285714285716
4,3.3356154,3.1479591836734695,3.3335657,3.5714285714285716
5,3.335378,3.25,3.3344471,3.5714285714285716
6,3.335443,3.3469387755102042,3.334593,3.5714285714285716
7,3.3363314,3.443877551020408,3.334526,3.5714285714285716
8,3.3351617,3.5306122448979593,3.3346353,3.5714285714285716
9,3.335327,3.5918367346938775,3.3342369,3.5714285714285716
10,3.3353722,3.443877551020408,3.3342354,3.5714285714285716
11,3.3355412,3.4081632653061225,3.3345587,3.5714285714285716
12,3.3358276,3.38265306122449,3.334237,3.5714285714285716
13,3.335466,3.545918367346939,3.3340397,3.5714285714285716
14,3.3354838,3.510204081632653,3.334136,3.5714285714285716
15,3.3356555,3.5408163265306123,3.3343651,3.5714285714285716
16,3.3371696,3.295918367346939,3.3340845,3.5714285714285716
